@RELATION pacman-training

@ATTRIBUTE pacman_x NUMERIC
@ATTRIBUTE pacman_y NUMERIC
@ATTRIBUTE living_ghosts NUMERIC
@ATTRIBUTE num_food NUMERIC
@ATTRIBUTE move_west NUMERIC
@ATTRIBUTE move_east NUMERIC
@ATTRIBUTE move_north NUMERIC
@ATTRIBUTE move_south NUMERIC
@ATTRIBUTE move_stop NUMERIC
@ATTRIBUTE ghost1_x NUMERIC
@ATTRIBUTE ghost1_y NUMERIC
@ATTRIBUTE ghost1_distance NUMERIC
@ATTRIBUTE ghost1_alive NUMERIC
@ATTRIBUTE ghost2_x NUMERIC
@ATTRIBUTE ghost2_y NUMERIC
@ATTRIBUTE ghost2_distance NUMERIC
@ATTRIBUTE ghost2_alive NUMERIC
@ATTRIBUTE ghost3_x NUMERIC
@ATTRIBUTE ghost3_y NUMERIC
@ATTRIBUTE ghost3_distance NUMERIC
@ATTRIBUTE ghost3_alive NUMERIC
@ATTRIBUTE ghost4_x NUMERIC
@ATTRIBUTE ghost4_y NUMERIC
@ATTRIBUTE ghost4_distance NUMERIC
@ATTRIBUTE ghost4_alive NUMERIC
@ATTRIBUTE closest_food NUMERIC
@ATTRIBUTE score_now NUMERIC
@ATTRIBUTE living_ghosts_after NUMERIC
@ATTRIBUTE num_food_after NUMERIC
@ATTRIBUTE ghost1_distance_after NUMERIC
@ATTRIBUTE ghost1_alive_after NUMERIC
@ATTRIBUTE ghost2_distance_after NUMERIC
@ATTRIBUTE ghost2_alive_after NUMERIC
@ATTRIBUTE ghost3_distance_after NUMERIC
@ATTRIBUTE ghost3_alive_after NUMERIC
@ATTRIBUTE ghost4_distance_after NUMERIC
@ATTRIBUTE ghost4_alive_after NUMERIC
@ATTRIBUTE closest_food_after NUMERIC
@ATTRIBUTE score_after NUMERIC

@ATTRIBUTE action_taken {West, East, North, South, Stop}

@DATA
21, 15, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 23, 15, 3, 1, 0, 533, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 532, East
22, 15, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 23, 14, 2, 1, 0, 532, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 531, East
23, 15, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 23, 14, 1, 1, 0, 531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 730, South
8, 1, 4, 22, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 5, 11, 1, 10, 5, 6, 1, 17, 1, 0, 1, 3, 0, 4, 22, 0, 1, 10, 1, 6, 1, 10, 1, 3, -1, Stop
8, 1, 4, 22, 1, 1, 1, 0, 1, 2, 1, 0, 1, 1, 4, 10, 1, 10, 5, 6, 1, 17, 1, 10, 1, 3, -1, 4, 22, 0, 1, 11, 1, 6, 1, 0, 1, 3, -2, Stop
8, 1, 4, 22, 1, 1, 1, 0, 1, 2, 1, 0, 1, 1, 5, 11, 1, 10, 5, 6, 1, 17, 2, 0, 1, 3, -2, 4, 22, 0, 1, 10, 1, 6, 1, 10, 1, 3, -3, Stop
8, 1, 4, 22, 1, 1, 1, 0, 1, 1, 1, 0, 1, 2, 5, 10, 1, 10, 5, 6, 1, 17, 1, 10, 1, 3, -3, 4, 22, 0, 1, 9, 1, 7, 1, 0, 1, 3, -4, Stop
8, 1, 4, 22, 1, 1, 1, 0, 1, 2, 1, 0, 1, 3, 5, 9, 1, 11, 5, 7, 1, 17, 2, 0, 1, 3, -4, 4, 22, 0, 1, 8, 1, 7, 1, 0, 1, 3, -5, Stop
8, 1, 4, 22, 1, 1, 1, 0, 1, 3, 1, 0, 1, 4, 5, 8, 1, 11, 5, 7, 1, 17, 1, 0, 1, 3, -5, 4, 22, 0, 1, 9, 1, 8, 1, 0, 1, 3, -6, Stop
8, 1, 4, 22, 1, 1, 1, 0, 1, 3, 1, 0, 1, 3, 5, 9, 1, 12, 5, 8, 1, 17, 1, 0, 1, 3, -6, 4, 22, 0, 1, 7, 1, 9, 1, 0, 1, 2, -7, West
7, 1, 4, 22, 1, 1, 1, 0, 1, 4, 1, 0, 1, 4, 5, 7, 1, 12, 5, 9, 1, 17, 1, 0, 1, 2, -7, 4, 22, 0, 1, 6, 1, 9, 1, 12, 1, 1, -8, West
6, 1, 4, 22, 1, 1, 0, 0, 1, 5, 1, 0, 1, 4, 5, 6, 1, 11, 5, 9, 1, 17, 1, 12, 1, 1, -8, 3, 21, 0, 0, 5, 1, 11, 1, 0, 1, 1, 291, West
5, 1, 3, 21, 1, 1, 1, 0, 1, 1, 1, 0, 0, 4, 5, 5, 1, 12, 5, 11, 1, 17, 2, 0, 1, 1, 291, 3, 20, 4, 0, 5, 1, 13, 1, 14, 1, 1, 390, West
4, 1, 3, 20, 1, 1, 0, 0, 1, 1, 2, 4, 0, 3, 5, 5, 1, 13, 5, 13, 1, 17, 1, 14, 1, 1, 390, 3, 19, 0, 0, 4, 1, 14, 1, 16, 1, 1, 489, West
3, 1, 3, 19, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 5, 4, 1, 13, 5, 14, 1, 17, 2, 16, 1, 1, 489, 3, 18, 0, 0, 5, 1, 16, 1, 16, 1, 2, 788, West
2, 1, 3, 18, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 5, 5, 1, 14, 5, 16, 1, 17, 3, 16, 1, 2, 788, 3, 18, 1, 0, 6, 1, 18, 1, 18, 1, 1, 987, West
1, 1, 3, 18, 0, 1, 1, 0, 1, 1, 2, 1, 0, 3, 5, 6, 1, 15, 5, 18, 1, 17, 2, 18, 1, 1, 987, 3, 17, 0, 0, 4, 1, 18, 1, 18, 1, 1, 1486, North
1, 2, 3, 17, 0, 0, 1, 1, 1, 1, 1, 0, 0, 3, 4, 4, 1, 16, 5, 18, 1, 17, 3, 18, 1, 1, 1486, 3, 16, 0, 0, 3, 1, 18, 1, 16, 1, 1, 1585, North
1, 3, 3, 16, 0, 0, 1, 1, 1, 2, 1, 0, 0, 3, 4, 3, 1, 17, 5, 18, 1, 17, 4, 16, 1, 1, 1585, 3, 15, 0, 0, 2, 1, 17, 1, 17, 1, 2, 1684, North
1, 4, 3, 15, 0, 0, 1, 1, 1, 3, 1, 0, 0, 3, 4, 2, 1, 17, 5, 17, 1, 17, 3, 17, 1, 2, 1684, 3, 15, 0, 0, 3, 1, 17, 1, 19, 1, 1, 1683, North
1, 5, 3, 15, 0, 1, 0, 1, 1, 2, 1, 0, 0, 3, 4, 3, 1, 17, 4, 17, 1, 17, 3, 19, 1, 1, 1683, 3, 14, 0, 0, 1, 1, 17, 1, 0, 1, 6, 1782, East
2, 5, 3, 14, 1, 1, 0, 0, 1, 3, 1, 0, 0, 3, 5, 1, 1, 17, 3, 17, 1, 17, 2, 0, 1, 6, 1782, 2, 14, 0, 0, 0, 0, 16, 1, 17, 1, 5, 1981, East
3, 5, 2, 14, 1, 1, 0, 1, 1, 4, 1, 0, 0, 4, 1, 0, 0, 17, 3, 16, 1, 17, 1, 17, 1, 5, 1981, 2, 14, 0, 0, 0, 0, 15, 1, 16, 1, 4, 1980, South
3, 4, 2, 14, 0, 0, 1, 1, 1, 3, 1, 0, 0, 5, 1, 0, 0, 17, 3, 15, 1, 17, 2, 16, 1, 4, 1980, 2, 14, 0, 0, 0, 0, 15, 1, 15, 1, 3, 1979, South
3, 3, 2, 14, 0, 0, 1, 0, 1, 3, 1, 0, 0, 5, 1, 0, 0, 17, 4, 15, 1, 17, 2, 15, 1, 3, 1979, 2, 14, 0, 0, 0, 0, 14, 1, 16, 1, 4, 1978, North
3, 4, 2, 14, 0, 0, 1, 1, 1, 4, 1, 0, 0, 6, 1, 0, 0, 17, 4, 14, 1, 17, 2, 16, 1, 4, 1978, 2, 14, 0, 0, 0, 0, 16, 1, 17, 1, 5, 1977, North
3, 5, 2, 14, 1, 1, 0, 1, 1, 5, 1, 0, 0, 7, 1, 0, 0, 17, 3, 16, 1, 17, 2, 17, 1, 5, 1977, 2, 14, 0, 0, 0, 0, 14, 1, 0, 1, 4, 1976, East
4, 5, 2, 14, 1, 1, 0, 0, 1, 5, 1, 0, 0, 7, 1, 0, 0, 17, 4, 14, 1, 17, 2, 0, 1, 4, 1976, 2, 14, 0, 0, 0, 0, 14, 1, 0, 1, 3, 1975, East
5, 5, 2, 14, 1, 1, 0, 1, 1, 4, 1, 0, 0, 6, 1, 0, 0, 17, 3, 14, 1, 17, 1, 0, 1, 3, 1975, 2, 14, 0, 0, 0, 0, 14, 1, 0, 1, 4, 1974, East
6, 5, 2, 14, 1, 1, 0, 0, 1, 3, 1, 0, 0, 5, 1, 0, 0, 17, 2, 14, 1, 17, 1, 0, 1, 4, 1974, 2, 14, 0, 0, 5, 0, 12, 1, 0, 1, 5, 1973, East
7, 5, 2, 14, 1, 1, 0, 0, 1, 4, 1, 0, 0, 5, 2, 5, 0, 17, 3, 12, 1, 17, 1, 0, 1, 5, 1973, 2, 14, 0, 0, 5, 0, 10, 1, 12, 1, 6, 1972, East
8, 5, 2, 14, 1, 1, 0, 0, 1, 4, 1, 0, 0, 5, 3, 5, 0, 17, 4, 10, 1, 17, 1, 12, 1, 6, 1972, 2, 14, 0, 0, 6, 0, 9, 1, 11, 1, 5, 1971, East
9, 5, 2, 14, 1, 1, 0, 0, 1, 4, 1, 0, 0, 5, 3, 6, 0, 17, 4, 9, 1, 17, 2, 11, 1, 5, 1971, 2, 14, 0, 0, 8, 0, 8, 1, 9, 1, 4, 1970, East
10, 5, 2, 14, 1, 1, 0, 0, 1, 5, 1, 0, 0, 5, 2, 8, 0, 17, 4, 8, 1, 17, 2, 9, 1, 4, 1970, 2, 14, 0, 0, 8, 0, 6, 1, 7, 1, 3, 1969, East
11, 5, 2, 14, 1, 1, 0, 0, 1, 4, 1, 0, 0, 5, 3, 8, 0, 17, 5, 6, 1, 17, 3, 7, 1, 3, 1969, 2, 14, 0, 0, 10, 0, 4, 1, 5, 1, 2, 1968, East
12, 5, 2, 14, 1, 1, 0, 1, 1, 3, 1, 0, 0, 5, 2, 10, 0, 16, 5, 4, 1, 17, 4, 5, 1, 2, 1968, 2, 14, 0, 0, 11, 0, 3, 1, 3, 1, 1, 1967, East
13, 5, 2, 14, 1, 1, 0, 0, 1, 2, 1, 0, 0, 5, 2, 11, 0, 16, 5, 3, 1, 17, 5, 3, 1, 1, 1967, 2, 13, 0, 0, 12, 0, 1, 1, 1, 1, 1, 2066, East
14, 5, 2, 13, 1, 1, 0, 1, 1, 2, 1, 0, 0, 5, 2, 12, 0, 15, 5, 1, 1, 16, 5, 1, 1, 1, 2066, 0, 12, 0, 0, 13, 0, 0, 0, 0, 0, 1, 2565, East
8, 1, 4, 22, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 5, 11, 1, 10, 5, 6, 1, 17, 1, 0, 1, 3, 0, 4, 22, 0, 1, 11, 1, 6, 1, 0, 1, 3, -1, Stop
8, 1, 4, 22, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 5, 11, 1, 10, 5, 6, 1, 17, 1, 0, 1, 3, -1, 4, 22, 0, 1, 11, 1, 6, 1, 0, 1, 3, -2, Stop
8, 1, 4, 22, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 5, 11, 1, 10, 5, 6, 1, 17, 1, 0, 1, 3, -2, 4, 22, 0, 1, 11, 1, 6, 1, 0, 1, 3, -3, Stop
8, 1, 4, 22, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 5, 11, 1, 10, 5, 6, 1, 17, 1, 0, 1, 3, -3, 4, 22, 0, 1, 11, 1, 6, 1, 0, 1, 3, -4, Stop
8, 1, 4, 22, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 5, 11, 1, 10, 5, 6, 1, 17, 1, 0, 1, 3, -4, 4, 22, 0, 1, 11, 1, 6, 1, 0, 1, 3, -5, Stop
8, 1, 4, 22, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 5, 11, 1, 10, 5, 6, 1, 17, 1, 0, 1, 3, -5, 4, 22, 0, 1, 10, 1, 7, 1, 0, 1, 2, -6, West
7, 1, 4, 22, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 5, 10, 1, 10, 5, 7, 1, 17, 1, 0, 1, 2, -6, 4, 22, 0, 1, 9, 1, 8, 1, 0, 1, 1, -7, West
6, 1, 4, 22, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 5, 9, 1, 10, 5, 8, 1, 17, 1, 0, 1, 1, -7, 4, 21, 0, 1, 8, 1, 9, 1, 0, 1, 1, 92, West
5, 1, 4, 21, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 5, 8, 1, 10, 5, 9, 1, 17, 1, 0, 1, 1, 92, 4, 20, 0, 1, 7, 1, 10, 1, 0, 1, 1, 191, West
4, 1, 4, 20, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 5, 7, 1, 10, 5, 10, 1, 17, 1, 0, 1, 1, 191, 4, 19, 0, 1, 6, 1, 11, 1, 0, 1, 1, 290, West
3, 1, 4, 19, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 5, 6, 1, 10, 5, 11, 1, 17, 1, 0, 1, 1, 290, 4, 18, 0, 1, 5, 1, 12, 1, 0, 1, 2, 389, West
2, 1, 4, 18, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 5, 5, 1, 10, 5, 12, 1, 17, 1, 0, 1, 2, 389, 3, 18, 0, 0, 4, 1, 13, 1, 0, 1, 1, 788, West
1, 1, 3, 18, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 5, 4, 1, 10, 5, 13, 1, 17, 1, 0, 1, 1, 788, 3, 17, 0, 0, 3, 1, 12, 1, 0, 1, 1, 887, North
1, 2, 3, 17, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 5, 3, 1, 10, 5, 12, 1, 17, 1, 0, 1, 1, 887, 3, 16, 0, 0, 2, 1, 11, 1, 0, 1, 1, 986, North
1, 3, 3, 16, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 5, 2, 1, 10, 5, 11, 1, 17, 1, 0, 1, 1, 986, 3, 15, 0, 0, 1, 1, 10, 1, 0, 1, 2, 1085, North
1, 4, 3, 15, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 5, 1, 1, 10, 5, 10, 1, 17, 1, 0, 1, 2, 1085, 2, 15, 0, 0, 0, 0, 9, 1, 0, 1, 1, 1284, North
1, 5, 2, 15, 0, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 10, 5, 9, 1, 17, 1, 0, 1, 1, 1284, 2, 15, 0, 0, 0, 0, 9, 1, 0, 1, 1, 1283, Stop
1, 5, 2, 15, 0, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 10, 5, 9, 1, 17, 1, 0, 1, 1, 1283, 2, 14, 0, 0, 0, 0, 8, 1, 0, 1, 6, 1382, East
2, 5, 2, 14, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 10, 5, 8, 1, 17, 1, 0, 1, 6, 1382, 2, 14, 0, 0, 0, 0, 7, 1, 0, 1, 5, 1381, East
3, 5, 2, 14, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 10, 5, 7, 1, 17, 1, 0, 1, 5, 1381, 2, 14, 0, 0, 0, 0, 6, 1, 0, 1, 4, 1380, East
4, 5, 2, 14, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 10, 5, 6, 1, 17, 1, 0, 1, 4, 1380, 2, 14, 0, 0, 0, 0, 5, 1, 0, 1, 3, 1379, East
5, 5, 2, 14, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 10, 5, 5, 1, 17, 1, 0, 1, 3, 1379, 2, 14, 0, 0, 0, 0, 4, 1, 0, 1, 4, 1378, East
6, 5, 2, 14, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 10, 5, 4, 1, 17, 1, 0, 1, 4, 1378, 2, 14, 0, 0, 0, 0, 3, 1, 0, 1, 5, 1377, East
7, 5, 2, 14, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 10, 5, 3, 1, 17, 1, 0, 1, 5, 1377, 2, 14, 0, 0, 0, 0, 2, 1, 0, 1, 6, 1376, East
8, 5, 2, 14, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 10, 5, 2, 1, 17, 1, 0, 1, 6, 1376, 2, 14, 0, 0, 0, 0, 1, 1, 0, 1, 5, 1375, East
9, 5, 2, 14, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 10, 5, 1, 1, 17, 1, 0, 1, 5, 1375, 1, 14, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1574, East
10, 5, 1, 14, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 4, 1574, 1, 14, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1573, East
11, 5, 1, 14, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 3, 1573, 1, 14, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1572, East
12, 5, 1, 14, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 2, 1572, 1, 14, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1571, East
13, 5, 1, 14, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 1, 1571, 1, 13, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1670, East
14, 5, 1, 13, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 1, 1670, 1, 12, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1769, East
15, 5, 1, 12, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 1, 1769, 1, 11, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1868, East
16, 5, 1, 11, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 1, 1868, 1, 10, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1967, East
17, 5, 1, 10, 1, 0, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 1, 1967, 1, 9, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2066, South
17, 4, 1, 9, 0, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 1, 2066, 1, 8, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2165, South
17, 3, 1, 8, 0, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 1, 2165, 1, 7, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2264, South
17, 2, 1, 7, 0, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 2, 2264, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2463, South
9, 1, 4, 68, 1, 1, 0, 0, 1, 8, 5, 5, 1, 10, 5, 5, 1, 11, 5, 6, 1, 17, 7, 14, 1, 1, 0, 4, 68, 6, 1, 6, 1, 6, 1, 14, 1, 1, -1, Stop
9, 1, 4, 68, 1, 1, 0, 0, 1, 7, 5, 6, 1, 10, 6, 6, 1, 11, 5, 6, 1, 17, 7, 14, 1, 1, -1, 4, 68, 5, 1, 5, 1, 6, 1, 13, 1, 1, -2, Stop
9, 1, 4, 68, 1, 1, 0, 0, 1, 8, 5, 5, 1, 10, 5, 5, 1, 11, 5, 6, 1, 17, 7, 13, 1, 1, -2, 4, 68, 4, 1, 6, 1, 6, 1, 12, 1, 1, -3, Stop
9, 1, 4, 68, 1, 1, 0, 0, 1, 9, 5, 4, 1, 11, 5, 6, 1, 11, 5, 6, 1, 16, 7, 12, 1, 1, -3, 4, 68, 4, 1, 6, 1, 5, 1, 12, 1, 1, -4, Stop
9, 1, 4, 68, 1, 1, 0, 0, 1, 9, 5, 4, 1, 11, 5, 6, 1, 10, 5, 5, 1, 15, 7, 12, 1, 1, -4, 4, 68, 5, 1, 6, 1, 6, 1, 12, 1, 1, -5, Stop
9, 1, 4, 68, 1, 1, 0, 0, 1, 10, 5, 5, 1, 11, 5, 6, 1, 11, 5, 6, 1, 15, 7, 12, 1, 1, -5, 4, 67, 5, 1, 6, 1, 7, 1, 12, 1, 1, 94, West
8, 1, 4, 67, 1, 1, 1, 0, 1, 9, 5, 5, 1, 10, 5, 6, 1, 11, 5, 7, 1, 15, 7, 12, 1, 1, 94, 4, 66, 5, 1, 6, 1, 7, 1, 14, 1, 1, 193, West
7, 1, 4, 66, 1, 1, 0, 0, 1, 9, 4, 5, 1, 9, 5, 6, 1, 10, 5, 7, 1, 15, 6, 14, 1, 1, 193, 4, 65, 6, 1, 7, 1, 9, 1, 14, 1, 1, 292, West
6, 1, 4, 65, 1, 1, 1, 0, 1, 9, 4, 6, 1, 9, 5, 7, 1, 10, 6, 9, 1, 15, 7, 14, 1, 1, 292, 4, 64, 5, 1, 5, 1, 7, 1, 12, 1, 1, 391, North
6, 2, 4, 64, 0, 0, 1, 1, 1, 9, 4, 5, 1, 9, 4, 5, 1, 10, 5, 7, 1, 15, 6, 12, 1, 1, 391, 4, 63, 3, 1, 4, 1, 7, 1, 10, 1, 1, 490, North
6, 3, 4, 63, 1, 0, 1, 1, 1, 9, 3, 3, 1, 9, 4, 4, 1, 10, 6, 7, 1, 15, 5, 10, 1, 1, 490, 4, 62, 5, 1, 3, 1, 6, 1, 8, 1, 1, 589, North
6, 4, 4, 62, 0, 0, 1, 1, 1, 10, 3, 5, 1, 9, 4, 3, 1, 10, 6, 6, 1, 14, 5, 8, 1, 1, 589, 4, 61, 6, 1, 3, 1, 4, 1, 8, 1, 1, 688, North
6, 5, 4, 61, 1, 1, 1, 1, 1, 10, 3, 6, 1, 9, 5, 3, 1, 9, 6, 4, 1, 13, 5, 8, 1, 1, 688, 4, 61, 4, 1, 3, 1, 2, 1, 6, 1, 2, 687, East
7, 5, 4, 61, 1, 1, 0, 0, 1, 9, 3, 4, 1, 9, 6, 3, 1, 9, 5, 2, 1, 13, 6, 6, 1, 2, 687, 4, 61, 2, 1, 1, 1, 2, 1, 5, 1, 2, 686, East
8, 5, 4, 61, 1, 1, 0, 0, 1, 8, 3, 2, 1, 9, 5, 1, 1, 10, 5, 2, 1, 13, 5, 5, 1, 2, 686, 3, 61, 3, 1, 0, 0, 2, 1, 5, 1, 1, 885, East
9, 5, 3, 61, 1, 1, 1, 1, 1, 8, 3, 3, 1, 4, 1, 0, 0, 10, 6, 2, 1, 13, 5, 5, 1, 1, 885, 2, 60, 5, 1, 0, 0, 0, 0, 5, 1, 1, 1184, North
9, 6, 2, 60, 0, 1, 1, 1, 1, 8, 2, 5, 1, 4, 1, 0, 0, 5, 1, 0, 0, 13, 4, 5, 1, 1, 1184, 2, 59, 5, 1, 0, 0, 0, 0, 7, 1, 1, 1283, North
9, 7, 2, 59, 1, 1, 0, 1, 1, 8, 3, 5, 1, 3, 1, 0, 0, 4, 1, 0, 0, 13, 5, 7, 1, 1, 1283, 2, 58, 5, 1, 12, 0, 0, 0, 7, 1, 1, 1382, East
10, 7, 2, 58, 1, 1, 0, 1, 1, 9, 3, 5, 1, 3, 2, 12, 0, 3, 1, 0, 0, 14, 5, 7, 1, 1, 1382, 2, 57, 5, 1, 13, 0, 0, 0, 7, 1, 1, 1481, East
11, 7, 2, 57, 1, 1, 0, 0, 1, 10, 3, 5, 1, 3, 2, 13, 0, 4, 1, 0, 0, 15, 5, 7, 1, 1, 1481, 2, 56, 5, 1, 0, 0, 0, 0, 7, 1, 1, 1580, East
12, 7, 2, 56, 1, 1, 0, 0, 1, 11, 3, 5, 1, 3, 1, 0, 0, 3, 1, 0, 0, 16, 5, 7, 1, 1, 1580, 2, 56, 5, 1, 0, 0, 0, 0, 8, 1, 2, 1579, West
11, 7, 2, 56, 1, 1, 0, 0, 1, 10, 3, 5, 1, 4, 1, 0, 0, 4, 1, 0, 0, 17, 5, 8, 1, 2, 1579, 2, 56, 5, 1, 0, 0, 0, 0, 10, 1, 1, 1578, West
10, 7, 2, 56, 1, 1, 0, 1, 1, 11, 3, 5, 1, 4, 1, 0, 0, 3, 1, 0, 0, 17, 5, 10, 1, 1, 1578, 2, 55, 5, 1, 0, 0, 0, 0, 10, 1, 3, 1677, South
10, 6, 2, 55, 1, 0, 1, 1, 1, 11, 2, 5, 1, 5, 1, 0, 0, 4, 1, 0, 0, 18, 5, 10, 1, 3, 1677, 2, 55, 0, 1, 0, 0, 0, 0, 9, 1, 3, 1676, South
10, 5, 2, 55, 1, 1, 1, 0, 1, 11, 1, 0, 1, 5, 1, 0, 0, 5, 1, 0, 0, 18, 4, 9, 1, 3, 1676, 2, 55, 4, 1, 0, 0, 0, 0, 9, 1, 3, 1675, Stop
10, 5, 2, 55, 1, 1, 1, 0, 1, 11, 2, 4, 1, 4, 1, 0, 0, 6, 1, 0, 0, 18, 4, 9, 1, 3, 1675, 2, 55, 4, 1, 0, 0, 0, 0, 11, 1, 3, 1674, West
9, 5, 2, 55, 1, 1, 1, 1, 1, 11, 3, 4, 1, 4, 1, 0, 0, 6, 1, 0, 0, 18, 4, 11, 1, 3, 1674, 2, 55, 4, 1, 0, 0, 0, 0, 11, 1, 4, 1673, South
9, 4, 2, 55, 0, 0, 1, 1, 1, 11, 2, 4, 1, 5, 1, 0, 0, 7, 1, 0, 0, 18, 3, 11, 1, 4, 1673, 2, 55, 3, 1, 0, 0, 0, 0, 9, 1, 3, 1672, South
9, 3, 2, 55, 1, 1, 1, 0, 1, 11, 2, 3, 1, 4, 1, 0, 0, 7, 1, 0, 0, 18, 2, 9, 1, 3, 1672, 2, 55, 1, 1, 0, 0, 0, 0, 9, 1, 2, 1671, East
10, 3, 2, 55, 1, 1, 0, 0, 1, 11, 3, 1, 1, 3, 1, 0, 0, 7, 1, 0, 0, 18, 3, 9, 1, 2, 1671, 1, 55, 0, 0, 0, 0, 0, 0, 7, 1, 2, 1870, East
11, 3, 1, 55, 1, 0, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 6, 1, 0, 0, 18, 4, 7, 1, 2, 1870, 1, 55, 0, 0, 8, 0, 5, 0, 9, 1, 1, 1869, South
11, 2, 1, 55, 0, 0, 1, 1, 1, 1, 1, 0, 0, 3, 2, 8, 0, 6, 2, 5, 0, 18, 3, 9, 1, 1, 1869, 1, 54, 0, 0, 10, 0, 0, 0, 10, 1, 1, 1968, South
11, 1, 1, 54, 1, 1, 1, 0, 1, 1, 1, 0, 0, 3, 3, 10, 0, 6, 1, 0, 0, 18, 4, 10, 1, 1, 1968, 1, 53, 12, 0, 10, 0, 0, 0, 10, 1, 1, 2067, East
12, 1, 1, 53, 1, 1, 0, 0, 1, 1, 2, 12, 0, 3, 2, 10, 0, 6, 1, 0, 0, 18, 4, 10, 1, 1, 2067, 1, 52, 14, 0, 12, 0, 8, 0, 9, 1, 1, 2166, East
