%
%  Este dataset parte de training_keyboard
%  
%  - Se han eliminado los datos futuros
%  - Se ha eliminado el atributo 'Stop'
%  - Se han eliminado las instancias iniciales generadas al empezar a jugar ('Stop')
%

@relation training_keyboard_v2

@attribute pacman_x numeric
@attribute pacman_y numeric
@attribute living_ghosts numeric
@attribute num_food numeric
@attribute move_west numeric
@attribute move_east numeric
@attribute move_north numeric
@attribute move_south numeric
@attribute ghost1_x numeric
@attribute ghost1_y numeric
@attribute ghost1_distance numeric
@attribute ghost1_alive numeric
@attribute ghost2_x numeric
@attribute ghost2_y numeric
@attribute ghost2_distance numeric
@attribute ghost2_alive numeric
@attribute ghost3_x numeric
@attribute ghost3_y numeric
@attribute ghost3_distance numeric
@attribute ghost3_alive numeric
@attribute ghost4_x numeric
@attribute ghost4_y numeric
@attribute ghost4_distance numeric
@attribute ghost4_alive numeric
@attribute closest_food numeric
@attribute score_now numeric
@attribute action_taken {West,East,North,South,Stop}

@data
15,7,1,50,0,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,17,7,2,1,1,2367,East
16,7,1,49,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,17,7,1,1,2,2466,East
12,10,4,1,1,1,1,1,5,6,11,1,5,12,9,1,13,6,5,1,13,12,3,1,7,0,Stop
12,10,4,1,1,1,1,1,5,7,10,1,5,12,9,1,13,5,6,1,13,12,3,1,7,-1,Stop
12,10,4,1,1,1,1,1,5,6,11,1,4,12,10,1,13,4,7,1,13,12,4,1,7,-2,Stop
12,10,4,1,1,1,1,1,5,6,11,1,4,13,11,1,13,4,7,1,13,13,3,1,7,-3,Stop
12,10,4,1,1,1,1,1,5,6,11,1,4,14,12,1,13,3,8,1,13,12,4,1,7,-4,Stop
12,10,4,1,1,1,1,1,5,6,11,1,4,14,12,1,13,3,8,1,13,13,5,1,7,-5,Stop
12,10,4,1,1,1,1,1,6,6,10,1,3,14,13,1,14,3,9,1,14,13,4,1,7,-6,East
13,10,4,1,1,1,1,1,6,6,11,1,3,13,13,1,14,3,8,1,13,13,3,1,6,-7,East
14,10,4,1,1,1,1,1,7,6,11,1,3,14,15,1,14,3,7,1,13,13,5,1,5,-8,North
14,11,4,1,1,1,1,1,7,7,11,1,3,14,14,1,15,3,9,1,12,13,4,1,6,-9,North
14,12,4,1,1,1,1,1,6,7,13,1,3,13,12,1,14,3,9,1,12,13,4,1,7,-10,West
13,12,4,1,1,1,1,1,5,7,13,1,3,14,12,1,13,3,9,1,12,14,3,1,8,-11,West
12,12,4,1,1,1,1,1,5,8,11,1,2,14,12,1,14,3,11,1,12,14,2,1,9,-12,North
12,13,4,1,1,1,1,1,6,8,11,1,1,14,12,1,14,3,12,1,12,14,2,1,10,-13,North
12,14,4,1,1,1,0,1,5,8,13,1,1,14,11,1,13,3,12,1,11,14,1,1,11,-14,West
11,14,3,1,1,1,0,1,6,8,11,1,2,14,9,1,14,3,14,1,7,1,0,0,12,185,West
10,14,3,1,1,1,0,1,6,7,11,1,2,14,8,1,13,3,14,1,7,1,0,0,13,184,West
9,14,3,1,1,1,0,1,6,8,9,1,3,14,6,1,13,3,15,1,7,1,0,0,14,183,West
8,14,3,1,1,1,0,1,5,8,9,1,2,14,6,1,13,4,15,1,7,1,0,0,15,182,West
7,14,3,1,1,1,0,1,6,8,7,1,2,14,5,1,12,4,15,1,7,1,0,0,16,181,West
6,14,3,1,1,1,0,1,6,8,6,1,2,13,5,1,13,4,17,1,7,1,0,0,17,180,West
5,14,3,1,1,1,0,1,6,8,7,1,2,12,5,1,14,4,19,1,7,1,0,0,18,179,West
4,14,3,1,1,1,0,1,6,7,9,1,2,12,4,1,14,5,19,1,7,1,0,0,19,178,West
3,14,3,1,1,1,0,1,7,7,11,1,2,11,4,1,14,4,21,1,7,1,0,0,20,177,West
2,14,3,1,1,1,0,1,6,7,11,1,2,11,3,1,13,4,21,1,7,1,0,0,21,176,South
2,13,3,1,1,1,1,1,6,8,9,1,1,11,3,1,14,4,21,1,7,1,0,0,20,175,South
2,12,3,1,1,1,1,1,5,8,7,1,1,11,2,1,13,4,19,1,7,1,0,0,19,174,South
2,11,3,1,1,1,1,0,6,8,7,1,1,11,1,1,13,3,19,1,7,1,0,0,18,173,Stop
2,11,3,1,1,1,1,0,6,8,7,1,1,11,1,1,14,3,20,1,7,1,0,0,18,172,West
1,11,2,1,0,1,1,0,6,9,7,1,3,1,0,0,14,4,20,1,7,1,0,0,19,371,East
2,11,2,1,1,1,1,0,6,10,5,1,3,1,0,0,14,5,18,1,7,1,0,0,18,370,East
3,11,2,1,1,1,1,0,7,10,5,1,3,1,0,0,14,4,18,1,7,1,0,0,17,369,East
4,11,2,1,1,1,1,0,7,10,4,1,3,1,0,0,13,4,16,1,7,1,0,0,16,368,East
5,11,2,1,1,1,1,0,6,10,2,1,3,1,0,0,13,3,16,1,7,1,0,0,15,367,East
6,11,1,1,1,1,1,1,1,1,0,0,3,1,0,0,13,3,15,1,7,1,0,0,14,566,South
6,10,1,1,0,1,1,1,1,1,0,0,3,1,0,0,12,3,13,1,7,1,0,0,13,565,South
6,9,1,1,1,1,1,1,1,1,0,0,3,1,0,0,12,3,12,1,7,1,0,0,12,564,South
6,8,1,1,1,1,1,1,1,1,0,0,3,1,0,0,11,3,10,1,7,1,0,0,13,563,South
6,7,1,1,1,1,1,1,1,1,0,0,3,1,0,0,11,3,9,1,7,1,0,0,14,562,South
6,6,1,1,1,1,1,1,1,1,0,0,3,1,0,0,12,3,9,1,7,1,0,0,15,561,East
7,6,1,1,1,1,1,1,1,1,0,0,3,1,0,0,13,3,9,1,7,1,0,0,14,560,East
8,6,1,1,1,1,1,1,1,1,0,0,3,1,0,0,13,3,8,1,7,1,0,0,13,559,East
9,6,1,1,1,1,1,1,1,1,0,0,3,1,0,0,13,4,6,1,7,1,0,0,12,558,East
10,6,1,1,1,1,1,1,1,1,0,0,3,1,0,0,12,4,4,1,7,1,0,0,11,557,East
11,6,1,1,1,1,1,1,1,1,0,0,3,1,0,0,12,5,2,1,7,1,0,0,10,556,East
12,6,1,1,1,1,1,1,1,1,0,0,3,1,0,0,12,4,2,1,7,1,0,0,9,555,South
12,5,1,1,1,1,1,1,1,1,0,0,3,1,0,0,12,3,2,1,7,1,0,0,10,554,South
12,4,1,1,1,1,1,1,1,1,0,0,3,1,0,0,12,3,1,1,7,1,0,0,11,553,South
12,10,4,1,1,1,1,1,5,6,11,1,5,12,9,1,13,6,5,1,13,12,3,1,7,0,Stop
12,10,4,1,1,1,1,1,5,6,11,1,5,12,9,1,13,6,5,1,13,12,3,1,7,-1,Stop
12,10,4,1,1,1,1,1,5,6,11,1,5,12,9,1,13,6,5,1,13,12,3,1,7,-2,Stop
12,10,4,1,1,1,1,1,5,6,11,1,5,12,9,1,13,6,5,1,13,12,3,1,7,-3,Stop
12,10,4,1,1,1,1,1,5,6,11,1,5,12,9,1,13,6,5,1,13,12,3,1,7,-4,Stop
12,10,4,1,1,1,1,1,5,6,11,1,5,12,9,1,13,6,5,1,13,12,3,1,7,-5,Stop
12,10,4,1,1,1,1,1,5,6,11,1,5,12,9,1,13,6,5,1,13,12,3,1,7,-6,East
13,10,4,1,1,1,1,1,5,6,12,1,5,12,10,1,13,6,4,1,13,12,2,1,6,-7,North
13,11,4,1,1,1,1,1,5,6,13,1,5,12,9,1,13,6,5,1,13,12,1,1,7,-8,North
13,12,3,1,1,1,1,1,5,6,14,1,5,12,8,1,13,6,6,1,7,1,0,0,8,191,West
12,12,3,1,1,1,1,1,5,6,13,1,5,12,7,1,13,6,7,1,7,1,0,0,9,190,West
11,12,3,1,1,1,1,1,5,6,12,1,5,12,6,1,13,6,8,1,7,1,0,0,10,189,West
10,12,3,1,1,1,1,1,5,6,11,1,5,12,5,1,13,6,9,1,7,1,0,0,11,188,West
9,12,3,1,1,1,1,1,5,6,10,1,5,12,4,1,13,6,10,1,7,1,0,0,12,187,West
8,12,3,1,1,1,1,1,5,6,9,1,5,12,3,1,13,6,11,1,7,1,0,0,13,186,West
7,12,3,1,1,1,1,1,5,6,8,1,5,12,2,1,13,6,12,1,7,1,0,0,14,185,West
6,12,3,1,1,1,1,1,5,6,7,1,5,12,1,1,13,6,13,1,7,1,0,0,15,184,West
5,12,2,1,1,1,1,1,5,6,6,1,3,1,0,0,13,6,14,1,7,1,0,0,16,383,South
5,11,2,1,1,1,1,0,5,6,5,1,3,1,0,0,13,6,13,1,7,1,0,0,15,382,East
6,11,2,1,1,1,1,1,5,6,6,1,3,1,0,0,13,6,12,1,7,1,0,0,14,381,East
7,11,2,1,1,1,1,1,5,6,7,1,3,1,0,0,13,6,11,1,7,1,0,0,13,380,South
7,10,2,1,1,1,1,1,5,6,6,1,3,1,0,0,13,6,10,1,7,1,0,0,12,379,South
7,9,2,1,1,1,1,1,5,6,5,1,3,1,0,0,13,6,9,1,7,1,0,0,11,378,South
7,8,2,1,1,1,1,1,5,6,4,1,3,1,0,0,13,6,8,1,7,1,0,0,12,377,West
6,8,2,1,1,1,1,1,5,6,3,1,3,1,0,0,13,6,9,1,7,1,0,0,13,376,West
5,8,2,1,1,1,1,1,5,6,2,1,3,1,0,0,13,6,10,1,7,1,0,0,14,375,South
5,7,2,1,1,1,1,1,5,6,1,1,3,1,0,0,13,6,9,1,7,1,0,0,15,374,South
5,6,1,1,1,1,1,1,1,1,0,0,3,1,0,0,13,6,8,1,7,1,0,0,16,573,East
6,6,1,1,1,1,1,1,1,1,0,0,3,1,0,0,13,6,7,1,7,1,0,0,15,572,East
7,6,1,1,1,1,1,1,1,1,0,0,3,1,0,0,13,6,6,1,7,1,0,0,14,571,East
8,6,1,1,1,1,1,1,1,1,0,0,3,1,0,0,13,6,5,1,7,1,0,0,13,570,East
9,6,1,1,1,1,1,1,1,1,0,0,3,1,0,0,13,6,4,1,7,1,0,0,12,569,East
10,6,1,1,1,1,1,1,1,1,0,0,3,1,0,0,13,6,3,1,7,1,0,0,11,568,East
11,6,1,1,1,1,1,1,1,1,0,0,3,1,0,0,13,6,2,1,7,1,0,0,10,567,East
12,6,1,1,1,1,1,1,1,1,0,0,3,1,0,0,13,6,1,1,7,1,0,0,9,566,East
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,7,35,1,0,0,Stop
1,18,4,0,0,1,0,1,5,8,14,1,10,3,24,1,16,6,27,1,25,7,35,1,0,-1,Stop
1,18,4,0,0,1,0,1,4,8,13,1,10,4,23,1,15,6,26,1,25,7,35,1,0,-2,Stop
1,18,4,0,0,1,0,1,4,8,13,1,10,4,23,1,14,6,25,1,25,7,34,1,0,-3,Stop
1,18,4,0,0,1,0,1,4,9,12,1,11,4,24,1,13,6,24,1,25,8,33,1,0,-4,Stop
1,18,4,0,0,1,0,1,4,8,13,1,11,3,25,1,13,5,25,1,25,9,34,1,0,-5,Stop
1,18,4,0,0,1,0,1,4,9,12,1,11,3,25,1,14,5,26,1,26,9,35,1,0,-6,South
1,17,4,0,0,0,1,1,4,10,10,1,11,3,24,1,14,5,25,1,27,9,33,1,0,-7,South
1,16,4,0,0,1,1,1,3,10,8,1,11,4,22,1,14,5,24,1,26,9,31,1,0,-8,South
1,15,4,0,0,1,1,1,3,9,8,1,10,4,20,1,14,5,23,1,26,10,30,1,0,-9,South
1,14,4,0,0,1,1,1,3,9,7,1,9,4,18,1,13,5,21,1,26,10,28,1,0,-10,South
1,13,4,0,0,0,1,1,3,9,6,1,10,4,18,1,13,4,21,1,26,11,26,1,0,-11,South
1,12,4,0,0,1,1,1,3,8,6,1,9,4,16,1,14,4,21,1,26,12,26,1,0,-12,South
1,11,4,0,0,0,1,1,3,7,6,1,9,5,14,1,14,5,19,1,26,11,26,1,0,-13,South
1,10,4,0,0,0,1,1,4,7,6,1,10,5,14,1,14,6,17,1,26,12,28,1,0,-14,South
1,9,4,0,0,0,1,1,5,7,6,1,9,5,12,1,14,6,16,1,27,12,28,1,0,-15,South
1,8,4,0,0,0,1,1,5,7,5,1,9,6,10,1,14,5,16,1,26,12,30,1,0,-16,South
1,7,4,0,0,0,1,1,5,6,5,1,9,7,8,1,14,5,15,1,27,12,30,1,0,-17,South
1,6,4,0,0,1,1,1,5,7,5,1,9,7,9,1,14,6,13,1,27,11,30,1,0,-18,East
2,6,4,0,1,1,0,1,6,7,5,1,8,7,7,1,13,6,11,1,27,10,28,1,0,-19,East
3,6,4,0,1,1,1,1,6,6,3,1,8,6,5,1,13,5,11,1,26,10,26,1,0,-20,East
4,6,4,0,1,1,1,1,5,6,1,1,9,6,5,1,13,5,10,1,26,9,24,1,0,-21,East
5,6,3,0,1,1,1,1,1,1,0,0,9,5,5,1,13,6,8,1,26,8,22,1,0,178,East
6,6,3,0,1,1,1,0,1,1,0,0,10,5,5,1,13,7,8,1,26,7,22,1,0,177,East
7,6,3,0,1,1,0,0,1,1,0,0,10,6,3,1,13,7,7,1,26,8,20,1,0,176,East
8,6,3,0,1,1,1,1,1,1,0,0,10,5,3,1,13,6,5,1,25,8,18,1,0,175,East
9,6,3,0,1,1,1,1,1,1,0,0,11,5,3,1,13,7,5,1,24,8,17,1,0,174,East
10,6,3,0,1,1,1,1,1,1,0,0,11,5,2,1,13,7,4,1,24,8,16,1,0,173,South
10,5,3,0,1,1,1,1,1,1,0,0,11,5,1,1,13,7,5,1,24,8,18,1,0,172,South
10,4,3,0,1,1,1,1,1,1,0,0,11,5,2,1,13,7,6,1,24,9,18,1,0,171,East
11,4,3,0,1,0,1,1,1,1,0,0,10,5,2,1,13,8,6,1,24,8,16,1,0,170,North
11,5,2,0,1,0,1,1,1,1,0,0,3,1,0,0,14,8,6,1,24,7,16,1,0,369,North
11,6,2,0,1,0,1,1,1,1,0,0,3,1,0,0,14,7,4,1,24,8,14,1,0,368,West
10,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,14,8,6,1,24,7,16,1,0,367,West
9,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,14,8,7,1,25,7,17,1,0,366,North
9,7,2,0,1,1,1,1,1,1,0,0,3,1,0,0,14,7,5,1,25,7,15,1,0,365,North
9,8,2,0,1,1,1,1,1,1,0,0,3,1,0,0,13,7,5,1,24,7,15,1,0,364,North
9,9,2,0,1,1,1,1,1,1,0,0,3,1,0,0,13,6,7,1,23,7,16,1,0,363,North
9,10,2,0,1,1,1,1,1,1,0,0,3,1,0,0,14,6,9,1,23,7,17,1,0,362,North
9,11,2,0,1,1,1,1,1,1,0,0,3,1,0,0,14,5,11,1,23,7,17,1,0,361,East
10,11,2,0,1,1,1,1,1,1,0,0,3,1,0,0,14,4,11,1,23,8,15,1,0,360,East
11,11,2,0,1,0,1,1,1,1,0,0,3,1,0,0,13,4,9,1,23,9,14,1,0,359,North
11,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,13,5,9,1,23,9,15,1,0,358,East
12,12,2,0,1,1,0,0,1,1,0,0,3,1,0,0,13,6,7,1,23,9,13,1,0,357,East
13,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,13,6,6,1,23,10,13,1,0,356,East
14,12,2,0,1,1,1,1,1,1,0,0,3,1,0,0,13,6,7,1,23,9,11,1,0,355,South
14,11,2,0,1,1,1,1,1,1,0,0,3,1,0,0,13,7,5,1,23,10,11,1,0,354,South
14,10,2,0,1,1,1,1,1,1,0,0,3,1,0,0,13,8,3,1,23,9,10,1,0,353,South
14,9,2,0,1,0,1,1,1,1,0,0,3,1,0,0,14,8,1,1,23,9,10,1,0,352,South
14,8,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,23,10,11,1,0,551,West
13,8,1,0,0,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,23,10,11,1,0,550,South
13,7,1,0,0,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,10,11,1,0,549,North
13,8,1,0,0,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,21,10,11,1,0,548,North
13,9,1,0,0,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,10,11,1,0,547,East
14,9,1,0,1,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,11,10,1,0,546,Stop
14,9,1,0,1,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,11,10,1,0,545,North
14,10,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,11,8,1,0,544,North
14,11,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,10,8,1,0,543,East
15,11,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,21,10,6,1,0,542,East
16,11,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,20,10,6,1,0,541,South
16,10,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,21,10,5,1,0,540,East
17,10,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,21,10,3,1,0,539,East
18,10,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,20,10,2,1,0,538,East
19,10,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,20,10,2,1,0,537,East
20,10,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,20,11,2,1,0,536,East
21,10,1,0,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,20,12,3,1,0,535,East
22,10,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,20,12,4,1,0,534,West
21,10,1,0,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,20,12,3,1,0,533,West
20,10,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,20,12,2,1,0,532,North
20,11,1,0,1,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,20,12,2,1,0,531,North
20,12,1,0,1,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,19,12,1,1,0,530,North
20,13,1,0,1,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,19,12,3,1,0,529,West
19,13,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,19,11,3,1,0,528,South
19,12,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,20,11,3,1,0,527,South
19,11,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,20,10,3,1,0,526,East
20,11,1,0,1,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,21,10,3,1,0,525,South
20,10,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,22,10,3,1,0,524,East
21,10,1,0,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,23,10,3,1,0,523,East
22,10,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,24,10,1,1,0,522,East
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,7,35,1,0,0,Stop
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,7,35,1,0,-1,Stop
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,7,35,1,0,-2,Stop
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,7,35,1,0,-3,Stop
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,7,35,1,0,-4,Stop
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,7,35,1,0,-5,South
1,17,4,0,0,0,1,1,5,9,12,1,11,3,24,1,17,6,27,1,25,7,34,1,0,-6,South
1,16,4,0,0,1,1,1,5,9,11,1,11,3,23,1,17,6,26,1,25,7,33,1,0,-7,South
1,15,4,0,0,1,1,1,5,9,10,1,11,3,22,1,17,6,25,1,25,7,32,1,0,-8,South
1,14,4,0,0,1,1,1,5,9,9,1,11,3,21,1,17,6,24,1,25,7,31,1,0,-9,South
1,13,4,0,0,0,1,1,5,9,8,1,11,3,20,1,17,6,23,1,25,7,30,1,0,-10,South
1,12,4,0,0,1,1,1,5,9,7,1,11,3,19,1,17,6,22,1,25,7,29,1,0,-11,South
1,11,4,0,0,0,1,1,5,9,6,1,11,3,18,1,17,6,21,1,25,7,28,1,0,-12,South
1,10,4,0,0,0,1,1,5,9,5,1,11,3,17,1,17,6,20,1,25,7,27,1,0,-13,South
1,9,4,0,0,0,1,1,5,9,4,1,11,3,16,1,17,6,19,1,25,7,26,1,0,-14,South
1,8,4,0,0,0,1,1,5,9,5,1,11,3,15,1,17,6,18,1,25,7,25,1,0,-15,South
1,7,4,0,0,0,1,1,5,9,6,1,11,3,14,1,17,6,17,1,25,7,24,1,0,-16,South
1,6,4,0,0,1,1,1,5,9,7,1,11,3,13,1,17,6,16,1,25,7,25,1,0,-17,East
2,6,4,0,1,1,0,1,5,9,6,1,11,3,12,1,17,6,15,1,25,7,24,1,0,-18,East
3,6,4,0,1,1,1,1,5,9,5,1,11,3,11,1,17,6,14,1,25,7,23,1,0,-19,East
4,6,4,0,1,1,1,1,5,9,4,1,11,3,10,1,17,6,13,1,25,7,22,1,0,-20,East
5,6,4,0,1,1,1,1,5,9,3,1,11,3,9,1,17,6,12,1,25,7,21,1,0,-21,North
5,7,4,0,1,1,1,1,5,9,2,1,11,3,10,1,17,6,13,1,25,7,20,1,0,-22,North
5,8,4,0,1,1,1,1,5,9,1,1,11,3,11,1,17,6,14,1,25,7,21,1,0,-23,North
5,9,3,0,1,1,1,1,1,1,0,0,11,3,12,1,17,6,15,1,25,7,22,1,0,176,South
5,8,3,0,1,1,1,1,1,1,0,0,11,3,11,1,17,6,14,1,25,7,21,1,0,175,South
5,7,3,0,1,1,1,1,1,1,0,0,11,3,10,1,17,6,13,1,25,7,20,1,0,174,East
6,7,3,0,1,0,1,1,1,1,0,0,11,3,9,1,17,6,12,1,25,7,19,1,0,173,Stop
6,7,3,0,1,0,1,1,1,1,0,0,11,3,9,1,17,6,12,1,25,7,19,1,0,172,South
6,6,3,0,1,1,1,0,1,1,0,0,11,3,8,1,17,6,11,1,25,7,20,1,0,171,East
7,6,3,0,1,1,0,0,1,1,0,0,11,3,7,1,17,6,10,1,25,7,19,1,0,170,East
8,6,3,0,1,1,1,1,1,1,0,0,11,3,6,1,17,6,9,1,25,7,18,1,0,169,East
9,6,3,0,1,1,1,1,1,1,0,0,11,3,5,1,17,6,8,1,25,7,17,1,0,168,East
10,6,3,0,1,1,1,1,1,1,0,0,11,3,4,1,17,6,7,1,25,7,16,1,0,167,South
10,5,3,0,1,1,1,1,1,1,0,0,11,3,3,1,17,6,8,1,25,7,17,1,0,166,South
10,4,3,0,1,1,1,1,1,1,0,0,11,3,2,1,17,6,9,1,25,7,18,1,0,165,South
10,3,3,0,1,1,1,0,1,1,0,0,11,3,1,1,17,6,10,1,25,7,19,1,0,164,East
11,3,2,0,1,0,1,0,1,1,0,0,3,1,0,0,17,6,9,1,25,7,18,1,0,363,Stop
11,3,2,0,1,0,1,0,1,1,0,0,3,1,0,0,17,6,9,1,25,7,18,1,0,362,North
11,4,2,0,1,0,1,1,1,1,0,0,3,1,0,0,17,6,8,1,25,7,17,1,0,361,North
11,5,2,0,1,0,1,1,1,1,0,0,3,1,0,0,17,6,7,1,25,7,16,1,0,360,North
11,6,2,0,1,0,1,1,1,1,0,0,3,1,0,0,17,6,6,1,25,7,15,1,0,359,North
11,7,2,0,1,0,1,1,1,1,0,0,3,1,0,0,17,6,7,1,25,7,14,1,0,358,North
11,8,2,0,1,0,1,1,1,1,0,0,3,1,0,0,17,6,8,1,25,7,15,1,0,357,North
11,9,2,0,1,0,1,1,1,1,0,0,3,1,0,0,17,6,9,1,25,7,16,1,0,356,North
11,10,2,0,1,0,1,1,1,1,0,0,3,1,0,0,17,6,10,1,25,7,17,1,0,355,North
11,11,2,0,1,0,1,1,1,1,0,0,3,1,0,0,17,6,11,1,25,7,18,1,0,354,North
11,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,17,6,12,1,25,7,19,1,0,353,East
12,12,2,0,1,1,0,0,1,1,0,0,3,1,0,0,17,6,11,1,25,7,18,1,0,352,East
13,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,17,6,10,1,25,7,17,1,0,351,South
13,11,2,0,0,1,1,1,1,1,0,0,3,1,0,0,17,6,9,1,25,7,16,1,0,350,South
13,10,2,0,0,1,1,1,1,1,0,0,3,1,0,0,17,6,8,1,25,7,15,1,0,349,South
13,9,2,0,0,1,1,1,1,1,0,0,3,1,0,0,17,6,7,1,25,7,14,1,0,348,South
13,8,2,0,0,1,1,1,1,1,0,0,3,1,0,0,17,6,6,1,25,7,13,1,0,347,South
13,7,2,0,0,1,1,1,1,1,0,0,3,1,0,0,17,6,5,1,25,7,12,1,0,346,South
13,6,2,0,0,1,1,1,1,1,0,0,3,1,0,0,17,6,4,1,25,7,13,1,0,345,East
14,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,17,6,3,1,25,7,12,1,0,344,East
15,6,2,0,1,1,0,0,1,1,0,0,3,1,0,0,17,6,2,1,25,7,11,1,0,343,East
16,6,2,0,1,1,0,0,1,1,0,0,3,1,0,0,17,6,1,1,25,7,10,1,0,342,East
17,6,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,25,7,9,1,0,541,East
18,6,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,25,7,8,1,0,540,East
19,6,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,25,7,7,1,0,539,East
20,6,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,25,7,6,1,0,538,East
21,6,1,0,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,25,7,5,1,0,537,East
22,6,1,0,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,25,7,4,1,0,536,East
23,6,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,25,7,3,1,0,535,East
24,6,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,25,7,2,1,0,534,East
25,6,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,25,7,1,1,0,533,North
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,13,29,1,0,0,Stop
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,13,29,1,0,-1,Stop
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,13,29,1,0,-2,Stop
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,13,29,1,0,-3,Stop
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,13,29,1,0,-4,Stop
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,13,29,1,0,-5,South
1,17,4,0,0,0,1,1,5,9,12,1,11,3,24,1,17,6,27,1,25,13,28,1,0,-6,South
1,16,4,0,0,1,1,1,5,9,11,1,11,3,23,1,17,6,26,1,25,13,27,1,0,-7,South
1,15,4,0,0,1,1,1,5,9,10,1,11,3,22,1,17,6,25,1,25,13,26,1,0,-8,South
1,14,4,0,0,1,1,1,5,9,9,1,11,3,21,1,17,6,24,1,25,13,25,1,0,-9,South
1,13,4,0,0,0,1,1,5,9,8,1,11,3,20,1,17,6,23,1,25,13,24,1,0,-10,South
1,12,4,0,0,1,1,1,5,9,7,1,11,3,19,1,17,6,22,1,25,13,25,1,0,-11,South
1,11,4,0,0,0,1,1,5,9,6,1,11,3,18,1,17,6,21,1,25,13,26,1,0,-12,South
1,10,4,0,0,0,1,1,5,9,5,1,11,3,17,1,17,6,20,1,25,13,27,1,0,-13,South
1,9,4,0,0,0,1,1,5,9,4,1,11,3,16,1,17,6,19,1,25,13,28,1,0,-14,South
