%
%  Este dataset parte de training_tutorial1_plus
%  
%  - Se han eliminado los datos futuros
%  - Se ha eliminado el atributo 'Stop'
%  - Se ha aplicado el filtro RemoveMissClassified
%

@relation training_tutorial1_v5

@attribute pacman_x numeric
@attribute pacman_y numeric
@attribute living_ghosts numeric
@attribute num_food numeric
@attribute move_west numeric
@attribute move_east numeric
@attribute move_north numeric
@attribute move_south numeric
@attribute ghost1_x numeric
@attribute ghost1_y numeric
@attribute ghost1_distance numeric
@attribute ghost1_alive numeric
@attribute ghost2_x numeric
@attribute ghost2_y numeric
@attribute ghost2_distance numeric
@attribute ghost2_alive numeric
@attribute ghost3_x numeric
@attribute ghost3_y numeric
@attribute ghost3_distance numeric
@attribute ghost3_alive numeric
@attribute ghost4_x numeric
@attribute ghost4_y numeric
@attribute ghost4_distance numeric
@attribute ghost4_alive numeric
@attribute closest_food numeric
@attribute score_now numeric
@attribute action_taken {West,East,North,South,Stop}

@data
9,7,1,64,1,1,0,1,1,2,13,0,7,1,0,0,8,1,0,0,18,6,11,1,1,984,South
9,6,1,64,0,1,1,1,1,3,11,0,8,1,0,0,9,1,0,0,18,5,9,1,1,983,South
9,5,1,64,1,1,1,1,1,2,11,0,8,2,4,0,8,1,0,0,18,6,10,1,2,982,North
10,6,1,63,1,0,1,1,1,2,13,0,8,3,5,0,8,1,0,0,18,6,9,1,1,1080,North
10,7,1,62,1,1,0,1,1,2,14,0,9,3,5,0,7,1,0,0,18,5,11,1,1,1179,East
11,7,1,61,1,1,0,0,1,3,14,0,9,4,5,0,8,1,0,0,18,4,10,1,1,1278,East
12,7,1,60,1,1,0,0,1,2,16,0,9,3,7,0,8,1,0,0,18,4,9,1,1,1377,East
13,7,1,59,1,0,0,1,1,2,17,0,9,3,8,0,8,1,0,0,18,4,9,1,1,1476,South
13,6,1,58,0,0,1,1,1,3,15,0,9,4,6,0,7,1,0,0,18,3,8,1,1,1575,South
13,5,1,57,0,1,1,1,1,3,14,0,9,4,5,0,6,1,0,0,18,3,8,1,1,1674,East
14,5,1,56,1,1,0,0,1,2,16,0,9,5,5,0,7,1,0,0,18,2,7,1,1,1773,East
15,5,1,55,1,1,1,0,1,1,0,0,9,6,7,0,8,1,0,0,18,2,6,1,1,1872,East
16,5,1,54,1,1,0,1,1,2,18,0,9,6,8,0,7,1,0,0,18,2,4,1,1,1971,South
16,4,1,53,0,0,1,1,1,2,17,0,9,6,9,0,6,1,0,0,18,3,2,1,1,2070,North
16,5,1,53,1,1,0,1,1,2,18,0,10,6,7,0,6,2,13,0,18,4,3,1,1,2069,East
17,5,1,52,1,1,0,0,1,2,19,0,10,6,8,0,6,1,0,0,18,4,1,1,1,2168,East
9,1,4,68,1,1,0,0,8,5,5,1,10,5,5,1,11,5,6,1,17,7,14,1,1,0,East
10,1,4,67,1,1,0,0,7,5,7,1,10,6,5,1,11,5,5,1,17,7,12,1,1,99,East
11,1,4,66,1,1,1,0,6,5,9,1,10,6,6,1,11,5,4,1,16,7,12,1,1,198,North
11,2,4,66,0,0,1,1,6,5,8,1,10,6,5,1,11,5,3,1,17,7,11,1,2,197,North
11,3,4,66,1,0,0,1,6,5,7,1,10,5,3,1,11,5,2,1,17,7,9,1,2,196,West
10,3,4,66,1,1,0,0,5,5,7,1,9,5,3,1,10,5,2,1,16,7,10,1,3,195,West
9,3,4,66,1,1,1,0,4,5,7,1,8,5,3,1,11,5,4,1,16,7,10,1,3,194,North
9,4,4,66,0,0,1,1,4,6,7,1,7,5,3,1,11,5,3,1,15,7,8,1,2,193,North
9,5,4,66,1,1,1,1,4,7,7,1,8,5,1,1,10,5,1,1,15,6,6,1,1,192,East
10,5,3,66,1,1,1,0,3,7,9,1,7,5,3,1,4,1,0,0,15,5,6,1,1,391,West
8,5,2,66,1,1,0,0,3,7,7,1,4,1,0,0,3,2,8,0,15,5,8,1,2,589,West
7,5,2,66,1,1,0,0,2,7,7,1,5,1,0,0,3,1,0,0,15,6,9,1,1,588,West
6,5,2,65,1,1,1,1,3,7,5,1,4,1,0,0,3,2,6,0,15,6,10,1,1,687,West
5,5,2,64,1,1,0,0,2,7,5,1,5,1,0,0,3,3,4,0,15,6,12,1,1,786,West
4,5,2,63,1,1,1,0,1,7,5,1,4,1,0,0,4,3,2,0,15,7,12,1,1,885,North
4,6,2,62,0,0,1,1,1,6,3,1,5,1,0,0,3,3,4,0,15,6,12,1,1,984,North
4,7,2,61,1,0,0,1,1,7,3,1,5,1,0,0,3,2,6,0,15,5,14,1,1,1083,West
3,7,2,60,1,1,0,0,2,7,1,1,6,1,0,0,3,1,0,0,16,5,16,1,1,1182,West
2,7,1,59,1,1,0,0,1,2,6,0,5,1,0,0,3,2,6,0,17,5,18,1,2,1481,East
3,7,1,59,1,1,0,0,1,2,7,0,5,1,0,0,3,1,0,0,18,5,17,1,2,1480,East
4,7,1,59,1,0,0,1,1,3,7,0,5,1,0,0,3,2,6,0,18,5,17,1,2,1479,South
4,6,1,59,0,0,1,1,1,4,5,0,6,1,0,0,3,3,4,0,18,4,16,1,2,1478,South
5,5,1,59,1,1,0,0,1,3,6,0,6,2,4,0,4,3,3,0,18,4,15,1,2,1476,East
7,5,1,59,1,1,0,0,1,4,7,0,5,1,0,0,5,3,4,0,18,2,0,1,2,1474,East
8,5,1,59,1,1,0,0,1,5,7,0,4,1,0,0,5,3,5,0,18,1,0,1,2,1473,East
9,4,1,59,0,0,1,1,1,5,9,0,4,1,0,0,4,3,6,0,18,1,11,1,2,1471,South
9,3,1,59,1,1,1,0,1,4,9,0,5,1,0,0,4,3,5,0,18,2,10,1,3,1470,East
10,3,1,59,1,1,0,0,1,4,10,0,4,1,0,0,5,3,5,0,18,2,0,1,3,1469,East
11,3,1,59,1,0,0,1,1,3,10,0,4,1,0,0,5,3,6,0,18,1,0,1,2,1468,South
11,2,1,59,0,0,1,1,1,3,11,0,4,1,0,0,4,3,8,0,17,1,0,1,2,1467,South
11,1,1,59,1,1,1,0,1,2,11,0,5,1,0,0,4,3,9,0,17,1,0,1,1,1466,East
12,1,1,58,1,1,0,0,1,2,12,0,5,1,0,0,4,3,10,0,16,1,0,1,1,1565,East
13,1,1,57,1,0,1,0,1,2,13,0,4,1,0,0,5,3,10,0,16,1,0,1,1,1664,North
13,2,1,56,0,0,1,1,1,3,13,0,5,1,0,0,5,3,9,0,16,1,0,1,1,1763,North
13,3,1,55,0,0,1,1,1,4,13,0,5,1,0,0,6,3,7,0,15,1,3,1,1,1862,North
13,4,1,54,0,0,1,1,1,3,13,0,4,1,0,0,6,3,8,0,15,2,0,1,1,1961,North
13,5,1,53,0,1,1,1,1,4,13,0,4,1,0,0,6,2,10,0,15,1,5,1,1,2060,East
14,5,1,52,1,1,0,0,1,4,14,0,4,1,0,0,6,3,10,0,15,2,3,1,1,2159,East
15,5,1,51,1,1,1,0,1,5,14,0,3,1,0,0,5,3,12,0,15,3,3,1,1,2258,East
16,5,1,50,1,1,0,1,1,4,16,0,3,1,0,0,6,3,12,0,16,3,2,1,1,2357,South
16,4,1,49,0,0,1,1,1,5,16,0,3,1,0,0,5,3,12,0,16,3,1,1,1,2456,South
9,1,4,68,1,1,0,0,8,5,5,1,10,5,5,1,11,5,6,1,17,7,14,1,1,0,East
10,1,4,67,1,1,0,0,7,5,7,1,10,6,5,1,11,5,5,1,17,7,14,1,1,99,East
11,1,4,66,1,1,1,0,8,5,7,1,10,5,5,1,10,5,5,1,18,7,12,1,1,198,North
11,2,4,66,0,0,1,1,9,5,5,1,9,5,5,1,10,6,5,1,18,6,12,1,2,197,North
11,3,4,66,1,0,0,1,8,5,5,1,9,4,3,1,9,6,5,1,18,7,10,1,2,196,West
10,3,4,66,1,1,0,0,9,5,3,1,9,5,3,1,9,5,3,1,17,7,10,1,3,195,West
9,3,4,66,1,1,1,0,10,5,3,1,8,5,3,1,10,5,3,1,16,7,12,1,3,194,North
9,4,4,66,0,0,1,1,10,6,3,1,9,5,1,1,11,5,3,1,17,7,11,1,2,193,North
9,5,3,66,1,1,1,1,9,6,1,1,3,2,9,0,10,5,1,1,17,7,9,1,1,392,North
9,6,2,65,0,1,1,1,1,1,0,0,3,3,9,0,10,5,2,1,16,7,9,1,1,691,South
9,5,2,65,1,1,1,1,1,2,11,0,3,2,9,0,10,5,1,1,17,7,10,1,2,690,East
10,5,1,65,1,1,1,0,1,1,0,0,3,1,0,0,6,1,0,0,17,7,10,1,1,889,North
10,6,1,64,1,0,1,1,1,1,0,0,3,2,11,0,5,1,0,0,18,7,9,1,1,988,North
10,7,1,63,1,1,0,1,1,1,0,0,3,2,12,0,5,1,0,0,18,7,8,1,1,1087,East
11,7,1,62,1,1,0,0,1,2,15,0,3,2,13,0,5,1,0,0,18,7,6,1,1,1186,East
12,7,1,61,1,1,0,0,1,2,16,0,3,2,14,0,5,1,0,0,17,7,6,1,1,1285,East
13,7,1,60,1,0,0,1,1,3,16,0,3,3,14,0,5,1,0,0,18,7,4,1,1,1384,South
13,6,1,59,0,0,1,1,1,4,14,0,3,3,13,0,6,1,0,0,17,7,4,1,1,1483,South
13,5,1,58,0,1,1,1,1,3,14,0,3,2,13,0,6,2,10,0,16,7,6,1,1,1582,East
14,5,1,57,1,1,0,0,1,4,14,0,3,2,14,0,6,2,11,0,17,7,6,1,1,1681,East
15,5,1,56,1,1,1,0,1,5,14,0,3,3,14,0,6,3,11,0,18,7,4,1,1,1780,North
15,6,1,55,0,0,1,1,1,4,16,0,3,4,14,0,5,3,13,0,18,6,3,1,1,1879,North
15,7,1,54,0,1,0,1,1,5,16,0,3,5,14,0,5,3,14,0,18,6,4,1,1,1978,East
16,7,1,53,1,1,0,0,1,6,16,0,4,5,14,0,4,3,16,0,18,6,4,1,2,2077,East
17,7,1,53,1,1,0,0,1,7,16,0,5,5,14,0,4,3,17,0,18,5,2,1,2,2076,East
18,7,1,53,1,0,0,1,1,7,17,0,5,5,15,0,3,3,19,0,18,6,1,1,1,2075,South
9,1,4,68,1,1,0,0,8,5,5,1,10,5,5,1,11,5,6,1,17,7,14,1,1,0,East
10,1,4,67,1,1,0,0,8,5,6,1,11,5,5,1,11,5,5,1,17,7,12,1,1,99,East
11,1,4,66,1,1,1,0,9,5,6,1,11,5,4,1,11,5,4,1,16,7,10,1,1,198,North
11,2,4,66,0,0,1,1,9,4,4,1,10,5,4,1,11,5,3,1,15,7,9,1,2,197,North
11,3,4,66,1,0,0,1,9,5,4,1,11,5,2,1,10,5,3,1,15,7,8,1,2,196,West
10,3,4,66,1,1,0,0,9,5,3,1,10,5,2,1,10,6,3,1,15,7,9,1,3,195,West
9,3,4,66,1,1,1,0,8,5,3,1,11,5,4,1,10,6,4,1,15,7,9,1,3,194,North
9,4,4,66,0,0,1,1,7,5,3,1,10,5,2,1,10,5,2,1,15,6,7,1,2,193,North
9,5,4,66,1,1,1,1,6,5,3,1,10,5,1,1,11,5,2,1,15,5,7,1,1,192,East
10,5,2,66,1,1,1,0,5,5,5,1,3,1,0,0,5,1,0,0,16,5,7,1,1,591,West
8,5,2,66,1,1,0,0,5,5,3,1,3,1,0,0,6,1,0,0,18,5,11,1,2,589,West
7,5,2,66,1,1,0,0,6,5,1,1,3,2,7,0,6,1,0,0,18,4,12,1,1,588,West
7,5,1,65,1,1,0,0,1,1,0,0,3,3,6,0,8,1,0,0,18,3,14,1,2,886,East
8,5,1,65,1,1,0,0,1,2,10,0,3,2,8,0,8,1,0,0,18,2,0,1,2,885,East
9,4,1,65,0,0,1,1,1,2,10,0,3,3,7,0,8,2,3,0,18,2,10,1,2,883,South
9,3,1,65,1,1,1,0,1,1,0,0,3,2,7,0,8,2,2,0,18,3,10,1,3,882,East
10,3,1,65,1,1,0,0,1,1,0,0,3,1,0,0,8,3,2,0,18,2,8,1,3,881,East
11,3,1,65,1,0,0,1,1,2,11,0,4,1,0,0,9,3,2,0,18,3,8,1,2,880,South
11,2,1,65,0,0,1,1,1,1,0,0,4,1,0,0,8,3,4,0,18,2,8,1,2,879,South
12,1,1,64,1,1,0,0,1,2,12,0,5,1,0,0,8,3,6,0,18,4,8,1,1,977,East
13,1,1,63,1,0,1,0,1,3,14,0,5,1,0,0,8,2,6,0,18,3,8,1,1,1076,North
13,2,1,62,0,0,1,1,1,3,13,0,4,1,0,0,8,2,5,0,18,4,7,1,1,1175,North
13,3,1,61,0,0,1,1,1,4,13,0,3,1,0,0,8,1,0,0,18,4,7,1,1,1274,North
13,4,1,60,0,0,1,1,1,3,13,0,3,1,0,0,7,1,0,0,18,5,6,1,1,1373,North
13,5,1,59,0,1,1,1,1,3,14,0,3,1,0,0,7,1,0,0,18,5,6,1,1,1472,East
14,5,1,58,1,1,0,0,1,3,15,0,4,1,0,0,6,1,0,0,18,4,6,1,1,1571,East
15,5,1,57,1,1,1,0,1,2,17,0,4,1,0,0,7,1,0,0,18,3,6,1,1,1670,East
16,5,1,56,1,1,0,1,1,1,0,0,3,1,0,0,8,1,0,0,18,2,4,1,1,1769,South
16,5,1,55,1,1,0,1,1,3,17,0,3,1,0,0,6,1,0,0,18,2,0,1,1,1867,South
16,4,1,55,0,0,1,1,1,3,16,0,4,1,0,0,6,2,12,0,18,1,4,1,1,1866,South
15,3,1,53,0,1,0,1,1,2,15,0,4,1,0,0,6,2,10,0,18,2,4,1,1,2064,South
15,2,1,52,0,0,1,1,1,2,14,0,3,1,0,0,6,1,0,0,18,2,0,1,1,2163,South
15,1,1,51,0,1,1,0,1,3,16,0,4,1,0,0,5,1,0,0,18,1,0,1,1,2262,East
16,1,1,50,1,1,0,0,1,3,17,0,5,1,0,0,6,1,0,0,18,1,3,1,1,2361,East
17,1,1,49,1,1,0,0,1,4,19,0,6,1,0,0,6,1,0,0,18,2,3,1,1,2460,East
18,1,1,48,1,0,1,0,1,5,21,0,7,1,0,0,6,2,13,0,18,3,2,1,1,2559,North
18,2,1,47,0,0,1,1,1,4,19,0,8,1,0,0,6,1,0,0,18,3,2,1,1,2658,North
18,3,1,46,0,0,1,1,1,5,19,0,8,1,0,0,6,1,0,0,18,4,1,1,1,2757,North
9,1,4,68,1,1,0,0,8,5,5,1,10,5,5,1,11,5,6,1,17,7,14,1,1,0,East
10,1,4,67,1,1,0,0,9,5,5,1,10,5,4,1,10,5,4,1,17,7,14,1,1,99,East
11,1,4,66,1,1,1,0,9,6,7,1,10,6,6,1,9,5,6,1,18,7,13,1,1,198,North
11,2,4,66,0,0,1,1,9,5,5,1,10,7,6,1,10,5,4,1,18,7,11,1,2,197,North
11,3,4,66,1,0,0,1,8,5,5,1,11,7,4,1,11,5,2,1,18,6,11,1,2,196,West
10,3,4,66,1,1,0,0,9,5,3,1,12,7,6,1,11,5,3,1,18,7,11,1,3,195,West
9,3,4,66,1,1,1,0,10,5,3,1,13,7,8,1,11,5,4,1,17,7,11,1,3,194,North
9,4,4,66,0,0,1,1,10,6,3,1,13,6,6,1,10,5,2,1,16,7,9,1,2,193,North
9,5,4,66,1,1,1,1,10,5,1,1,13,5,4,1,10,5,1,1,15,7,7,1,1,192,East
10,5,2,66,1,1,1,0,1,1,0,0,14,5,4,1,5,1,0,0,15,6,5,1,1,591,North
10,6,2,65,1,0,1,1,1,2,13,0,14,5,5,1,5,1,0,0,15,5,7,1,1,690,North
10,7,2,64,1,1,0,1,1,1,0,0,13,5,5,1,6,1,0,0,16,5,9,1,1,789,East
11,7,2,63,1,1,0,0,1,1,0,0,13,5,4,1,6,1,0,0,17,5,9,1,1,888,East
12,7,2,62,1,1,0,0,1,1,0,0,13,4,4,1,6,2,11,0,18,5,8,1,1,987,East
13,7,2,61,1,0,0,1,1,1,0,0,13,4,3,1,6,1,0,0,18,5,7,1,1,1086,South
13,6,2,60,0,0,1,1,1,1,0,0,13,4,2,1,6,1,0,0,18,5,5,1,1,1185,South
13,4,1,58,0,0,1,1,1,2,14,0,4,1,0,0,6,1,0,0,18,7,7,1,1,1583,North
13,5,1,58,0,1,1,1,1,1,0,0,4,1,0,0,6,2,10,0,18,6,5,1,1,1582,East
14,5,1,57,1,1,0,0,1,2,16,0,5,1,0,0,6,2,11,0,18,5,3,1,1,1681,East
15,5,1,56,1,1,1,0,1,2,17,0,6,1,0,0,6,2,12,0,17,5,1,1,1,1780,East
9,1,4,68,1,1,0,0,8,5,5,1,10,5,5,1,11,5,6,1,17,7,14,1,1,0,East
10,1,4,67,1,1,0,0,7,5,7,1,11,5,5,1,10,5,4,1,17,7,14,1,1,99,East
11,1,4,66,1,1,1,0,7,5,8,1,10,5,5,1,9,5,6,1,18,7,13,1,1,198,North
11,2,4,66,0,0,1,1,7,5,7,1,10,5,4,1,8,5,6,1,18,7,11,1,2,197,North
11,3,4,66,1,0,0,1,6,5,7,1,10,6,4,1,7,5,6,1,17,7,11,1,2,196,West
10,3,4,66,1,1,0,0,6,5,6,1,10,6,3,1,7,5,5,1,18,7,11,1,3,195,West
9,3,4,66,1,1,1,0,6,5,5,1,9,6,3,1,7,5,4,1,17,7,13,1,3,194,North
9,4,4,66,0,0,1,1,6,4,3,1,9,7,3,1,8,5,2,1,18,7,11,1,2,193,North
9,7,2,64,1,1,0,1,6,2,8,1,4,1,0,0,3,1,0,0,17,7,7,1,1,790,South
9,6,2,64,0,1,1,1,6,3,6,1,3,1,0,0,4,1,0,0,16,7,8,1,1,789,South
9,5,2,64,1,1,1,1,6,3,5,1,4,1,0,0,4,1,0,0,16,7,10,1,2,788,South
9,4,2,64,0,0,1,1,5,3,5,1,5,1,0,0,5,1,0,0,17,7,10,1,3,787,South
9,3,2,64,1,1,1,0,6,3,3,1,5,1,0,0,5,1,0,0,16,7,10,1,3,786,West
8,3,2,64,0,1,0,1,5,3,3,1,4,1,0,0,5,1,0,0,15,7,10,1,2,785,South
8,2,2,64,0,0,1,1,4,3,5,1,5,1,0,0,5,1,0,0,15,6,10,1,1,784,South
8,1,2,63,1,1,1,0,4,3,6,1,5,1,0,0,5,1,0,0,15,5,12,1,1,883,West
7,1,2,62,1,1,0,0,4,3,5,1,5,1,0,0,4,1,0,0,15,6,14,1,1,982,West
6,2,2,60,0,0,1,1,3,2,3,1,4,1,0,0,4,1,0,0,15,6,13,1,1,1180,North
5,3,2,58,1,1,0,0,3,1,0,1,6,1,0,0,3,2,3,0,15,7,15,1,1,1378,West
4,3,2,57,1,1,0,0,4,1,0,1,7,1,0,0,3,2,2,0,16,7,16,1,1,1477,West
3,2,2,55,0,0,1,1,4,1,0,1,8,1,0,0,3,1,0,0,17,7,20,1,1,1675,South
5,1,1,52,1,1,0,0,1,2,5,0,8,2,4,0,5,1,0,0,17,7,18,1,4,2972,East
6,2,1,52,0,0,1,1,1,2,5,0,9,1,0,0,4,1,0,0,17,7,16,1,2,2970,North
6,3,1,52,1,0,1,1,1,3,5,0,8,1,0,0,3,1,0,0,17,7,15,1,1,2969,North
6,4,1,51,0,0,1,1,1,4,5,0,8,1,0,0,3,1,0,0,17,7,14,1,1,3068,North
6,5,1,50,1,1,1,1,1,5,5,0,8,2,5,0,3,2,6,0,17,7,12,1,1,3167,North
6,6,1,49,0,0,1,1,1,5,6,0,8,2,6,0,3,1,0,0,16,7,12,1,1,3266,North
6,7,1,48,0,1,0,1,1,6,6,0,8,3,6,0,3,2,8,0,17,7,11,1,1,3365,East
7,7,1,47,1,1,0,0,1,6,7,0,8,3,5,0,3,2,9,0,17,7,11,1,1,3464,East
8,7,1,46,1,1,0,0,1,5,9,0,8,2,5,0,3,2,10,0,18,7,10,1,2,3563,East
9,7,1,46,1,1,0,1,1,5,10,0,8,2,6,0,3,1,0,0,18,7,9,1,1,3562,East
10,7,1,45,1,1,0,1,1,6,10,0,8,3,6,0,3,2,12,0,18,7,7,1,1,3661,East
11,7,1,44,1,1,0,0,1,7,10,0,8,3,7,0,3,1,0,0,17,7,5,1,1,3760,East
12,7,1,43,1,1,0,0,1,6,12,0,9,3,7,0,3,1,0,0,16,7,3,1,1,3859,East
13,7,1,42,1,0,0,1,1,7,12,0,9,4,7,0,3,2,15,0,15,7,3,1,1,3958,South
13,6,1,41,0,0,1,1,2,7,12,0,9,3,7,0,3,3,13,0,15,6,2,1,1,4057,South
13,5,1,40,0,1,1,1,2,7,13,0,9,4,5,0,3,3,12,0,15,6,2,1,1,4156,East
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,7,35,1,0,0,South
1,17,4,0,0,0,1,1,5,9,12,1,11,4,23,1,18,6,28,1,25,7,35,1,0,-1,South
1,16,4,0,0,1,1,1,5,9,11,1,10,4,21,1,19,6,28,1,25,6,35,1,0,-2,South
1,15,4,0,0,1,1,1,5,10,9,1,10,3,21,1,19,5,28,1,26,6,35,1,0,-3,South
1,14,4,0,0,1,1,1,5,10,8,1,11,3,21,1,20,5,28,1,26,5,35,1,0,-4,South
1,13,4,0,0,0,1,1,5,10,7,1,11,3,20,1,20,6,26,1,26,4,33,1,0,-5,South
1,12,4,0,0,1,1,1,6,10,7,1,10,3,18,1,20,5,26,1,26,5,31,1,0,-6,East
2,12,4,0,1,1,0,0,5,10,5,1,11,3,18,1,20,4,26,1,25,5,31,1,0,-7,East
3,12,4,0,1,1,0,0,5,9,5,1,10,3,16,1,19,4,24,1,25,4,29,1,0,-8,East
4,12,4,0,1,1,0,0,6,9,5,1,11,3,16,1,19,5,22,1,24,4,27,1,0,-9,East
5,12,4,0,1,1,0,0,6,8,5,1,10,3,14,1,20,5,22,1,23,4,25,1,0,-10,East
6,12,4,0,1,1,0,0,6,7,5,1,10,4,12,1,19,5,20,1,23,5,25,1,0,-11,East
7,12,4,0,1,1,0,0,6,7,6,1,10,3,12,1,18,5,18,1,24,5,23,1,0,-12,East
8,12,4,0,1,1,1,1,6,6,8,1,11,3,12,1,18,5,17,1,24,6,23,1,0,-13,South
8,11,4,0,0,1,1,1,6,6,7,1,10,3,10,1,17,5,15,1,25,6,21,1,0,-14,South
8,10,4,0,0,1,1,1,5,6,7,1,9,3,8,1,17,4,15,1,24,6,19,1,0,-15,South
8,9,4,0,0,1,1,1,5,7,5,1,8,3,6,1,17,3,15,1,23,6,17,1,0,-16,South
8,8,4,0,0,1,1,1,4,7,5,1,8,4,4,1,16,3,13,1,22,6,16,1,0,-17,South
8,7,4,0,0,1,1,1,3,7,5,1,8,4,3,1,17,3,13,1,22,6,14,1,0,-18,South
8,6,4,0,1,1,1,1,3,8,7,1,8,5,1,1,17,3,12,1,21,6,12,1,0,-19,South
8,6,3,0,1,1,1,1,3,6,5,1,3,1,0,0,16,4,10,1,21,6,12,1,0,179,West
7,6,3,0,1,1,0,0,3,6,4,1,3,1,0,0,15,4,10,1,20,6,14,1,0,178,West
6,6,3,0,1,1,1,0,4,6,2,1,3,1,0,0,15,3,12,1,20,5,14,1,0,177,West
5,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,15,4,12,1,20,6,14,1,0,376,South
5,5,2,0,1,0,1,1,1,1,0,0,3,1,0,0,15,4,11,1,19,6,14,1,0,375,South
5,4,2,0,1,0,1,1,1,1,0,0,3,1,0,0,15,3,11,1,18,6,16,1,0,374,South
5,3,2,0,1,1,1,0,1,1,0,0,3,1,0,0,16,3,11,1,19,6,17,1,0,373,East
6,3,2,0,1,1,0,0,1,1,0,0,3,1,0,0,16,4,11,1,19,6,15,1,0,372,East
7,3,2,0,1,1,0,0,1,1,0,0,3,1,0,0,17,4,11,1,18,6,13,1,0,371,East
8,3,2,0,1,1,1,0,1,1,0,0,3,1,0,0,17,3,9,1,17,6,11,1,0,370,East
9,3,2,0,1,1,1,0,1,1,0,0,3,1,0,0,17,3,8,1,17,5,11,1,0,369,East
10,3,2,0,1,1,1,0,1,1,0,0,3,1,0,0,18,3,8,1,18,5,9,1,0,368,East
11,3,2,0,1,0,1,0,1,1,0,0,3,1,0,0,17,3,6,1,18,4,7,1,0,367,North
11,4,2,0,1,0,1,1,1,1,0,0,3,1,0,0,18,3,8,1,17,4,7,1,0,366,North
11,5,2,0,1,0,1,1,1,1,0,0,3,1,0,0,18,3,9,1,18,4,7,1,0,365,North
11,6,2,0,1,0,1,1,1,1,0,0,3,1,0,0,18,4,9,1,17,4,9,1,0,364,North
11,7,2,0,1,0,1,1,1,1,0,0,3,1,0,0,18,5,9,1,17,3,9,1,0,363,North
11,8,2,0,1,0,1,1,1,1,0,0,3,1,0,0,17,5,9,1,17,4,9,1,0,362,North
11,9,2,0,1,0,1,1,1,1,0,0,3,1,0,0,18,5,11,1,16,4,9,1,0,361,North
11,10,2,0,1,0,1,1,1,1,0,0,3,1,0,0,18,6,11,1,15,4,9,1,0,360,North
11,11,2,0,1,0,1,1,1,1,0,0,3,1,0,0,18,5,13,1,14,4,9,1,0,359,North
11,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,17,5,13,1,13,4,11,1,0,358,East
12,12,2,0,1,1,0,0,1,1,0,0,3,1,0,0,17,6,11,1,13,3,10,1,0,357,East
13,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,16,6,9,1,13,3,8,1,0,356,South
13,11,2,0,0,1,1,1,1,1,0,0,3,1,0,0,16,6,8,1,13,4,6,1,0,355,South
13,10,2,0,0,1,1,1,1,1,0,0,3,1,0,0,16,6,7,1,13,5,5,1,0,354,South
13,9,2,0,0,1,1,1,1,1,0,0,3,1,0,0,17,6,7,1,13,5,5,1,0,353,South
13,8,2,0,0,1,1,1,1,1,0,0,3,1,0,0,18,6,7,1,14,5,3,1,0,352,South
13,7,2,0,0,1,1,1,1,1,0,0,3,1,0,0,19,6,7,1,14,6,3,1,0,351,South
13,6,2,0,0,1,1,1,1,1,0,0,3,1,0,0,19,5,7,1,14,5,1,1,0,350,South
13,7,2,0,0,1,1,1,1,1,0,0,3,1,0,0,19,3,10,1,14,6,3,1,0,347,South
15,6,2,0,1,1,0,0,1,1,0,0,3,1,0,0,18,3,6,1,17,6,1,1,0,344,East
16,6,1,0,1,1,0,0,1,1,0,0,3,1,0,0,19,3,6,1,7,1,0,0,0,543,East
17,6,1,0,1,1,0,1,1,1,0,0,3,1,0,0,19,4,4,1,7,1,0,0,0,542,South
17,4,1,0,1,1,1,1,1,1,0,0,3,1,0,0,18,4,1,1,7,1,0,0,0,540,East
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,7,35,1,0,0,South
1,17,4,0,0,0,1,1,5,8,13,1,11,4,23,1,17,6,27,1,25,7,33,1,0,-1,South
1,16,4,0,0,1,1,1,5,9,11,1,11,5,21,1,18,6,27,1,24,7,33,1,0,-2,South
1,15,4,0,0,1,1,1,5,9,10,1,11,6,19,1,18,5,27,1,25,7,33,1,0,-3,South
1,14,4,0,0,1,1,1,5,8,10,1,11,5,19,1,17,5,25,1,26,7,31,1,0,-4,South
1,13,4,0,0,0,1,1,5,7,10,1,11,6,17,1,17,4,25,1,26,8,31,1,0,-5,South
1,12,4,0,0,1,1,1,6,7,10,1,11,7,15,1,18,4,25,1,27,8,31,1,0,-6,South
1,11,4,0,0,0,1,1,6,6,10,1,11,8,13,1,18,4,24,1,28,8,30,1,0,-7,South
1,10,4,0,0,0,1,1,5,6,8,1,11,8,12,1,19,4,24,1,28,8,28,1,0,-8,South
1,9,4,0,0,0,1,1,4,6,6,1,10,8,10,1,19,4,23,1,28,9,28,1,0,-9,South
1,8,4,0,0,0,1,1,4,6,5,1,10,8,9,1,18,4,21,1,28,10,30,1,0,-10,South
1,7,4,0,0,0,1,1,5,6,5,1,9,8,9,1,18,5,19,1,28,11,30,1,0,-11,South
1,6,4,0,0,1,1,1,5,6,4,1,9,9,11,1,17,5,17,1,27,11,32,1,0,-12,East
2,6,4,0,1,1,0,1,5,5,4,1,9,8,9,1,17,6,15,1,28,11,32,1,0,-13,South
